,id,image_path,labelid,labelstr
656,656,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipint35.jpg,2,kitchen
657,657,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipint613.jpg,2,kitchen
658,658,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227kitchen027.jpg,2,kitchen
659,659,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipkitchen138.jpg,2,kitchen
660,660,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227N190024.jpg,2,kitchen
661,661,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipkitchen046.jpg,2,kitchen
662,662,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227kitchen.jpg,2,kitchen
663,663,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipcdMC1138.jpg,2,kitchen
664,664,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227N364028.jpg,2,kitchen
665,665,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipPH-02-02-4674-05_l.jpg,2,kitchen
666,666,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipint451.jpg,2,kitchen
667,667,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipint857.jpg,2,kitchen
668,668,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227int345.jpg,2,kitchen
669,669,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flip2335_1.jpg,2,kitchen
670,670,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipint441.jpg,2,kitchen
671,671,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227room15.jpg,2,kitchen
672,672,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227N364004.jpg,2,kitchen
673,673,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227indoor_0321.jpg,2,kitchen
674,674,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227indoor_0506.jpg,2,kitchen
675,675,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipkitchen15.jpg,2,kitchen
676,676,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipN364065.jpg,2,kitchen
677,677,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipint335.jpg,2,kitchen
678,678,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipcdMC1177.jpg,2,kitchen
679,679,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipkitchen072.jpg,2,kitchen
680,680,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227indoor_0542.jpg,2,kitchen
681,681,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipp1030819.jpg,2,kitchen
682,682,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipN364013.jpg,2,kitchen
683,683,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipindoor_0319.jpg,2,kitchen
684,684,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227cdmc1175.jpg,2,kitchen
685,685,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227room50.jpg,2,kitchen
686,686,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipN364067.jpg,2,kitchen
687,687,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227indoor_0562.jpg,2,kitchen
688,688,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227kitchen169.jpg,2,kitchen
689,689,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227int347.jpg,2,kitchen
690,690,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipcdMC1148.jpg,2,kitchen
691,691,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipindoor_0272.jpg,2,kitchen
692,692,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipapto_025.jpg,2,kitchen
693,693,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipdsc02730.jpg,2,kitchen
694,694,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227kitchen047.jpg,2,kitchen
695,695,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipint385.jpg,2,kitchen
696,696,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227room114.jpg,2,kitchen
697,697,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227int446.jpg,2,kitchen
698,698,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227cdMC1158.jpg,2,kitchen
699,699,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipcdmc1194.jpg,2,kitchen
700,700,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipkitchen19.jpg,2,kitchen
701,701,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227indoor_0262.jpg,2,kitchen
702,702,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipN55m.jpg,2,kitchen
703,703,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227int448.jpg,2,kitchen
704,704,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipindoor_0335.jpg,2,kitchen
705,705,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipk11.jpg,2,kitchen
706,706,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipcdMC1281.jpg,2,kitchen
707,707,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227cdMC1185.jpg,2,kitchen
708,708,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipPH-02-02-4673-07_l.jpg,2,kitchen
709,709,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227N364093.jpg,2,kitchen
710,710,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipindoor_0353.jpg,2,kitchen
711,711,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227int462.jpg,2,kitchen
712,712,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipindoor_0561.jpg,2,kitchen
713,713,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipk3.jpg,2,kitchen
714,714,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227foto9.jpg,2,kitchen
715,715,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227int365.jpg,2,kitchen
716,716,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipint365.jpg,2,kitchen
717,717,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipindoor_0424.jpg,2,kitchen
718,718,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227int71.jpg,2,kitchen
719,719,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipimg_6613.jpg,2,kitchen
720,720,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227N364038.jpg,2,kitchen
721,721,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipindoor_0318.jpg,2,kitchen
722,722,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flip2326_1.jpg,2,kitchen
723,723,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipcdmc1170.jpg,2,kitchen
724,724,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipN364040.jpg,2,kitchen
725,725,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipdsc04540.jpg,2,kitchen
726,726,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227cdMC1187.jpg,2,kitchen
727,727,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227room40.jpg,2,kitchen
728,728,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227N364078.jpg,2,kitchen
729,729,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipindoor_0360.jpg,2,kitchen
730,730,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227int840.jpg,2,kitchen
731,731,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipN364066.jpg,2,kitchen
732,732,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipint462.jpg,2,kitchen
733,733,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipN364011.jpg,2,kitchen
734,734,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipcdMC1198.jpg,2,kitchen
735,735,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227N364026.jpg,2,kitchen
736,736,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipint589.jpg,2,kitchen
737,737,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipIMG_0087.jpg,2,kitchen
738,738,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipimg_0015.jpg,2,kitchen
739,739,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipindoor_0511.jpg,2,kitchen
740,740,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227indoor_0511.jpg,2,kitchen
741,741,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipcdMC1283.jpg,2,kitchen
742,742,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227int382.jpg,2,kitchen
743,743,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227int247.jpg,2,kitchen
744,744,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipindoor_0283.jpg,2,kitchen
745,745,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227LV-02-03-9713-26_l.jpg,2,kitchen
746,746,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipgagerman1.jpg,2,kitchen
747,747,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227kitchen143.jpg,2,kitchen
748,748,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227N364062.jpg,2,kitchen
749,749,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipint345.jpg,2,kitchen
750,750,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227int582.jpg,2,kitchen
751,751,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227room17.jpg,2,kitchen
752,752,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227cdMC1183.jpg,2,kitchen
753,753,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipcdMC1189.jpg,2,kitchen
754,754,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227int590.jpg,2,kitchen
755,755,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227N364000.jpg,2,kitchen
756,756,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227int705.jpg,2,kitchen
757,757,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipkitchen001.jpg,2,kitchen
758,758,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipN364090.jpg,2,kitchen
759,759,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipcdMC1153.jpg,2,kitchen
760,760,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipindoor_0374.jpg,2,kitchen
761,761,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227N364068.jpg,2,kitchen
762,762,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipfoto9.jpg,2,kitchen
763,763,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227imgp4130.jpg,2,kitchen
764,764,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipkitchen.jpg,2,kitchen
765,765,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227kitchen17.jpg,2,kitchen
766,766,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipkitchen008.jpg,2,kitchen
767,767,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227cdMC1155.jpg,2,kitchen
768,768,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227img_6613.jpg,2,kitchen
769,769,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipindoor_0521.jpg,2,kitchen
770,770,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipN364004.jpg,2,kitchen
771,771,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227int174.jpg,2,kitchen
772,772,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227p1010843.jpg,2,kitchen
773,773,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipcdMC1180.jpg,2,kitchen
774,774,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipcdMC1185.jpg,2,kitchen
775,775,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227kitchen030.jpg,2,kitchen
776,776,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227int442.jpg,2,kitchen
777,777,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipkitchen265.jpg,2,kitchen
778,778,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227int684.jpg,2,kitchen
779,779,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipOR-99-3-9374-34_l.jpg,2,kitchen
780,780,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipkitchen075.jpg,2,kitchen
781,781,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227PH-02-03-5079-18_l.jpg,2,kitchen
782,782,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipint860.jpg,2,kitchen
783,783,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipint442.jpg,2,kitchen
784,784,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227int72.jpg,2,kitchen
785,785,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipint382.jpg,2,kitchen
786,786,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipindoor_0581.jpg,2,kitchen
787,787,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227cdMC1189.jpg,2,kitchen
788,788,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipN364084.jpg,2,kitchen
789,789,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipN364022.jpg,2,kitchen
790,790,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227indoor_0425.jpg,2,kitchen
791,791,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipk6.jpg,2,kitchen
792,792,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227interior014.jpg,2,kitchen
793,793,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227N364084.jpg,2,kitchen
794,794,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227N55.jpg,2,kitchen
795,795,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227int354.jpg,2,kitchen
796,796,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipIMG_2433.jpg,2,kitchen
797,797,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipN364016.jpg,2,kitchen
798,798,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipk12.jpg,2,kitchen
799,799,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227int346.jpg,2,kitchen
800,800,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227k6.jpg,2,kitchen
801,801,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227cdMC1124.jpg,2,kitchen
802,802,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipkitchen013.jpg,2,kitchen
803,803,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227or-99-5-9382-03_l.jpg,2,kitchen
804,804,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipint476.jpg,2,kitchen
805,805,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipN364063.jpg,2,kitchen
806,806,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227N364017.jpg,2,kitchen
807,807,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227cdMC1152.jpg,2,kitchen
808,808,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipN364000.jpg,2,kitchen
809,809,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipN64.jpg,2,kitchen
810,810,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipint423.jpg,2,kitchen
811,811,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227cdMC1157.jpg,2,kitchen
812,812,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipN364070.jpg,2,kitchen
813,813,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227cdMC1121.jpg,2,kitchen
814,814,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227indoor_0579.jpg,2,kitchen
815,815,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipN364020.jpg,2,kitchen
816,816,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227indoor_0353.jpg,2,kitchen
817,817,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipindoor_0365.jpg,2,kitchen
818,818,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipint671.jpg,2,kitchen
819,819,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227p3060098.jpg,2,kitchen
820,820,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipindoor_0253.jpg,2,kitchen
821,821,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227int329.jpg,2,kitchen
822,822,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227003.jpg,2,kitchen
823,823,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipkitchen031.jpg,2,kitchen
824,824,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipdscf2952.jpg,2,kitchen
825,825,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipN55.jpg,2,kitchen
826,826,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipdscn8004.jpg,2,kitchen
827,827,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipcdMC1152.jpg,2,kitchen
828,828,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227kitchenblack.jpg,2,kitchen
829,829,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipNeutrcL.T.jpg,2,kitchen
830,830,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227kitchen102.jpg,2,kitchen
831,831,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipint437.jpg,2,kitchen
832,832,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipindoor_0583.jpg,2,kitchen
833,833,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipN364059.jpg,2,kitchen
834,834,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227int860.jpg,2,kitchen
835,835,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227int419.jpg,2,kitchen
836,836,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipcimg0707.jpg,2,kitchen
837,837,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227kitchen034.jpg,2,kitchen
838,838,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipindoor_0329.jpg,2,kitchen
839,839,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipkitchen068.jpg,2,kitchen
840,840,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipindoor_0542.jpg,2,kitchen
841,841,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227N364029.jpg,2,kitchen
842,842,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227IMG_3994.jpg,2,kitchen
843,843,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227N364073.jpg,2,kitchen
844,844,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipk7.jpg,2,kitchen
845,845,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227int455.jpg,2,kitchen
846,846,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227indoor_0426.jpg,2,kitchen
847,847,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227kitchen060.jpg,2,kitchen
848,848,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipindoor_0300.jpg,2,kitchen
849,849,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipcdmc1289.jpg,2,kitchen
850,850,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227cdmc1289.jpg,2,kitchen
851,851,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipint34.jpg,2,kitchen
852,852,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227int870.jpg,2,kitchen
853,853,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipPH-02-03-5079-18_l.jpg,2,kitchen
854,854,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipkitchen033.jpg,2,kitchen
855,855,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227room18.jpg,2,kitchen
856,856,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipint417.jpg,2,kitchen
857,857,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227indoor_0583.jpg,2,kitchen
858,858,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/fliproom50.jpg,2,kitchen
859,859,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipN190018.jpg,2,kitchen
860,860,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227img_0128.jpg,2,kitchen
861,861,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipcdMC1223.jpg,2,kitchen
862,862,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227cdMC1169.jpg,2,kitchen
863,863,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipint349.jpg,2,kitchen
864,864,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipindoor_0250.jpg,2,kitchen
865,865,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227img_0586.jpg,2,kitchen
866,866,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipN364079.jpg,2,kitchen
867,867,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227cdMC1193.jpg,2,kitchen
868,868,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipdsc01023.jpg,2,kitchen
869,869,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227dining048.jpg,2,kitchen
870,870,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipcdMC1197.jpg,2,kitchen
871,871,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipimg_0224.jpg,2,kitchen
872,872,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227int26.jpg,2,kitchen
873,873,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipcdmc1151.jpg,2,kitchen
874,874,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227dsc02719.jpg,2,kitchen
875,875,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipindoor_0514.jpg,2,kitchen
876,876,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227kitchen005.jpg,2,kitchen
877,877,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipk8.jpg,2,kitchen
878,878,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227N364097.jpg,2,kitchen
879,879,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227N364083.jpg,2,kitchen
880,880,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipint443.jpg,2,kitchen
881,881,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227cdMC1182.jpg,2,kitchen
882,882,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227casas_073.jpg,2,kitchen
883,883,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227N364060.jpg,2,kitchen
884,884,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227indoor_0283.jpg,2,kitchen
885,885,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipcdMC1216.jpg,2,kitchen
886,886,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/227N364081.jpg,2,kitchen
887,887,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipN364010.jpg,2,kitchen
888,888,/home/ahmedaraby/PycharmProjects/indoor-scene-recognition/train2/kitchen/flipN364017.jpg,2,kitchen
